id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
653,6.63000416287e-13,2.65742224233e-12,5.01813019582e-07,3.71707464808e-09,6.65570289854e-12,1.23202509189e-15,2.70305253736e-08,3.90320137322e-10,7.05482696458e-14,2.53959098759e-13,1.26472564585e-14,1.38707760555e-11,7.66539880615e-13,7.22235882211e-11,8.89808280497e-15,2.0257481026e-08,2.70603255515e-13,3.13444502353e-06,3.58509194553e-11,9.08848329928e-10,3.75654876943e-15,1.64955982901e-11,2.8494943899e-14,1.53826621173e-14,9.92775089567e-13,1.00772223899e-09,4.51167575521e-12,7.43166538086e-07,1.12875410407e-10,6.9963826399e-12,4.5520256009e-08,3.68765226688e-11,6.99091051715e-09,4.53323596922e-14,1.0332954492e-09,1.68202045072e-15,3.68622132818e-09,6.10338335427e-10,2.1159629604e-09,2.49779668593e-06,1.07528976514e-05,2.44007532279e-13,2.46429612827e-11,2.98345681493e-09,7.46051409806e-06,1.21192101687e-07,1.85876033379e-16,1.58452747451e-11,2.17153040477e-14,2.55618356343e-12,3.29668688182e-11,2.15546657845e-17,4.37434727329e-10,4.81237963952e-17,1.5817523962e-15,8.17478358362e-15,1.95048929946e-19,0.999461352825,0.000112306661322,5.3025211175e-13,6.45275406441e-07,4.28395247878e-13,0.000385863735573,8.37618413215e-14,2.37649429385e-15,4.13683106867e-12,8.39990477175e-08,5.7944191667e-09,3.31244587315e-10,1.08045661307e-08,1.32492571737e-14,5.64872084722e-15,2.77868023323e-14,1.24926214085e-06,4.1449040803e-19,6.27672759146e-14,6.21186160288e-08,3.44009998265e-09,6.02647936027e-18,2.99480662491e-10,9.96898221914e-17,1.19085825645e-07,4.88510057059e-12,8.90952452602e-16,8.72632044749e-13,7.5278667282e-06,3.09892134176e-09,1.57933584433e-06,2.77465513266e-14,6.02769716807e-07,1.00504869184e-12,2.37359073368e-11,1.09625208217e-11,6.82255630029e-14,9.74308300705e-10,1.76087695536e-08,3.36019093083e-06,1.91481444416e-12,3.07420133794e-09
655,1.87792895409e-17,1.70943703528e-13,2.05217125174e-19,6.22456322622e-17,4.16732585939e-11,3.60072434091e-08,6.06177143469e-18,7.06860683538e-15,2.23212366898e-15,2.37970965633e-13,7.39571532904e-06,2.33541456634e-20,1.282622605e-15,1.72300844783e-17,5.25334365513e-15,2.70659266839e-16,1.83085375338e-14,1.46863126024e-18,3.68475405353e-13,2.70788850317e-20,9.48655725101e-15,6.42921360594e-09,3.76722096104e-15,9.95669428571e-17,5.14302292353e-20,1.78548510171e-16,9.56792535351e-16,2.73976279624e-15,1.53179996465e-10,2.11715505695e-13,7.38050035431e-16,8.90201107273e-11,8.9056409816e-12,1.67635581201e-15,1.06385887631e-15,3.42529418162e-08,6.5207138826e-20,9.97492173137e-21,1.22244328479e-18,3.93691959654e-20,7.80294664651e-24,8.3627753134e-19,4.58287185978e-10,7.22360410538e-22,4.04123445819e-09,2.33403537191e-19,6.84207088852e-06,3.14950507599e-22,5.96553558787e-19,3.80786176067e-16,7.4514826682e-15,0.000312102725729,3.20864577219e-16,3.41344986131e-12,4.38923272728e-11,1.17063070348e-08,4.50954394182e-05,1.34074610125e-22,1.86956841228e-22,1.99895341864e-17,1.5024252718e-20,6.84310057621e-14,3.54344273379e-14,4.81010052532e-16,0.999612629414,3.58413182488e-14,5.55100321264e-09,1.04967402197e-21,3.38708012748e-08,1.0171793014e-13,4.74348191341e-16,4.28897242153e-18,4.26417825746e-13,1.86514988025e-13,1.39469930218e-05,2.61077381936e-10,6.93665109173e-22,4.65922710569e-13,5.46545635416e-08,9.70980068384e-19,1.57937255125e-14,3.14418386075e-13,2.77699669039e-18,1.64219409271e-06,1.00371599053e-12,3.25615705089e-22,8.79808014473e-19,2.3202529147e-23,2.96972274327e-07,1.74159835494e-23,3.16920670479e-13,8.53196382495e-15,1.17477522935e-12,2.66685944161e-11,5.25808180803e-20,1.86953988707e-22,1.30621078056e-21,6.30603859061e-13,1.19574895775e-13
658,1.15849218219e-06,0.00292892032303,2.717009977e-07,1.98205007962e-09,0.00154605205171,0.423288941383,2.7753952736e-07,3.00974843412e-05,6.24183257969e-06,0.000313555385219,3.42377497873e-05,4.31924090663e-05,6.92511166562e-05,8.28745178296e-05,1.59138944582e-05,6.16033285041e-05,1.09749389594e-05,3.46820388586e-06,4.22353150498e-06,2.4982823561e-06,7.59207239298e-07,2.51762339758e-05,1.48283589851e-07,1.56490198577e-08,5.23995815627e-08,2.16637285888e-09,0.358465850353,2.55791892414e-05,0.00059519498609,7.55095008742e-09,8.39432985345e-08,2.45637011176e-07,2.97026829799e-08,3.03534193336e-07,2.84847743615e-07,0.00401833467185,2.43948352363e-06,2.76931277909e-08,4.5924857659e-06,1.07276019179e-08,6.95604818191e-09,0.000363269587979,0.00918825808913,7.63680782256e-06,0.000367797823856,2.98054743553e-07,0.000112391942821,0.000635191041511,0.0032234385144,0.00180323945824,2.10150665225e-06,9.04777407413e-05,1.80303879915e-06,0.00133453658782,0.000210456128116,2.18064428736e-07,0.0159261710942,3.99013288188e-07,3.37560754815e-06,0.00150064576883,1.08460884718e-08,7.40542100175e-06,2.36138504306e-07,0.0336377248168,8.91487725312e-05,3.50468951638e-07,0.0153221553192,1.11877079689e-05,1.11673689389e-05,0.000759738555644,4.50160878245e-05,0.0869917273521,0.000669051485602,7.119228394e-05,0.000206489494303,0.0198885854334,0.00172074011061,0.000243676564423,0.00345356785692,5.18021536777e-08,0.000691818480846,3.573370293e-07,0.000124012323795,0.002598463092,4.15507111029e-06,0.000129910506075,1.9728794598e-07,0.000471885374282,0.00632986566052,4.73785121358e-06,4.58809927295e-06,1.71128829152e-06,8.6465925051e-06,3.79772870929e-07,2.64511663772e-06,0.000138090545079,5.04464537698e-07,7.60877185257e-07,3.45789953826e-06
659,4.9483986353e-11,3.08806780147e-09,2.08258757461e-13,1.92975808944e-11,6.36709629465e-10,2.39419750692e-09,2.09296829867e-10,1.34691271469e-08,2.91013307202e-12,3.0373632498e-09,1.52361678829e-08,2.15003801429e-08,1.37356209962e-06,1.40451817288e-07,5.95749494181e-09,2.08867628054e-11,2.93653018568e-11,1.34262345686e-09,1.23439328203e-10,2.72182321126e-09,1.1942047351e-08,1.24828247738e-09,2.69438416023e-10,8.91249574142e-11,2.04097808099e-10,2.48040086734e-12,8.26722299507e-08,5.86547845884e-13,2.47931347985e-06,1.89874143075e-08,5.57222090691e-09,1.67564920273e-12,1.7687391482e-11,5.10328224124e-09,9.52300846686e-13,2.097109153e-09,1.37930486477e-10,1.24200009069e-14,9.39047342489e-13,5.85347200398e-14,8.23546152995e-16,3.11456993529e-08,8.40762182097e-12,1.61457652803e-11,1.47884066104e-11,1.19212792415e-10,1.98803281819e-05,4.33766356167e-09,2.48840133281e-05,5.48054224225e-08,4.9309949901e-08,7.22029325217e-09,0.000199677611818,0.999441325665,1.31625947688e-05,0.000230796795222,1.12275656647e-05,9.50104659661e-15,8.14793496853e-16,3.34589018817e-12,7.34297483929e-11,1.39933106335e-12,1.15944594203e-10,6.3105137782e-10,4.24817336864e-08,1.88051885175e-08,5.16727827193e-10,1.64424246787e-12,4.32479474455e-08,5.7165642886e-08,1.89489917091e-08,7.34976435268e-09,6.01514628037e-12,4.75806616329e-11,1.6305348538e-07,3.75708708589e-07,6.84103815263e-11,4.58772464462e-11,6.84652390337e-10,4.46959802503e-07,2.39023370341e-06,1.01685770915e-09,3.70514355958e-13,1.19069079574e-06,1.76890498234e-14,1.73542460402e-08,1.33300193284e-06,2.02776012127e-12,4.6252464081e-09,1.79340485977e-15,2.86359521165e-12,9.697563641e-09,2.90334611464e-07,3.5329065895e-08,1.85932866326e-13,2.45103590202e-12,2.36878537618e-11,2.82100801052e-11,4.83153926325e-05
665,1.29658610604e-06,1.15774476228e-07,1.79050232418e-06,3.67793363694e-05,3.46877726543e-07,9.23232801142e-06,3.43674837495e-05,1.26430422824e-05,5.19395939591e-07,4.49069545994e-07,5.75727099204e-05,5.22070968145e-06,3.13197160722e-05,3.67835286852e-06,1.02565718407e-05,4.29017063652e-07,5.13315150386e-08,2.23276219913e-06,1.59453611559e-06,2.19512658077e-05,6.19253660261e-06,1.21901366583e-05,1.04064511106e-05,6.90282149662e-06,1.87128116522e-05,8.44628857521e-07,3.59418572771e-06,3.07609269612e-07,0.00212125643156,0.00295950239524,0.000883896078449,9.60098077485e-06,7.80743357609e-06,3.35879485647e-05,5.59293584956e-05,8.60302577621e-07,0.00122029311024,1.67487905856e-06,1.89408692677e-05,1.02663523194e-06,2.72178141358e-07,9.83787049336e-06,6.27399913355e-06,1.18579346235e-05,4.3866350552e-07,0.000462721160147,0.00060463702539,1.94826807274e-05,0.000633895338979,0.000181950032129,0.0186202339828,1.3650247638e-05,0.116872638464,0.430612504482,0.00223919469863,0.338089138269,0.000126386847114,1.17399316935e-07,1.58074797696e-07,7.64383094065e-06,4.82397626911e-06,1.73018670466e-05,1.99351052288e-06,1.0834069144e-05,7.26211364963e-05,2.25718722504e-05,6.128568657e-06,5.74394152864e-06,0.00770300114527,0.0360628589988,3.03675769828e-05,1.17583422252e-05,1.77902947485e-07,9.51756555878e-06,2.33714467868e-06,0.000129955587909,2.88501050818e-05,7.70879069023e-07,1.2955922557e-06,0.030796578154,0.000271844939562,0.00314488681033,1.24537036754e-05,0.00060975656379,4.74788038218e-07,5.64465553907e-05,0.00349845807068,1.87498153537e-06,9.46746297359e-07,1.62975180018e-08,5.56226514163e-05,3.89009028368e-06,0.000232699880144,2.09027821256e-05,6.46445528218e-07,1.01358310189e-07,0.000543558970094,6.32779659782e-08,0.000507441873197
666,1.24714649612e-17,4.36929134468e-16,6.82151091169e-09,2.99868474236e-13,3.62052965733e-12,1.88610164677e-14,3.44348743964e-10,4.34565938789e-10,3.43259638654e-17,3.14782721839e-16,6.52912104807e-14,7.64538155007e-10,1.23191704225e-16,8.81661768332e-13,2.81648629284e-18,2.51269508672e-11,8.66299108686e-17,1.51566865725e-08,1.93066762222e-06,5.68196656392e-10,1.04864488328e-18,1.83023702869e-16,6.30621447264e-18,4.37987731872e-21,1.96572497863e-11,3.47178721134e-17,9.87522956852e-18,1.36769149608e-13,3.59008239803e-11,9.32635155695e-17,4.06806549336e-07,1.03670003334e-19,2.20517192763e-15,5.50568623981e-19,1.88845683882e-13,1.75285966297e-11,6.77819428376e-16,1.61911268106e-18,1.25150251194e-17,3.7009451222e-14,3.08950087735e-11,7.80877531886e-22,4.98657955206e-11,6.37603591258e-07,2.22503593328e-09,9.43484873561e-13,7.45940056219e-23,4.08015025303e-14,2.61475083807e-17,3.7772203143e-08,1.42667387197e-16,5.38589671221e-23,1.71948177918e-10,6.752585533e-18,1.92582056089e-17,8.07756033626e-19,9.08426066136e-21,2.44997681875e-06,3.27241338027e-07,7.18385159709e-15,3.4136530408e-11,2.64618866099e-13,7.11119785279e-09,4.33846621822e-12,4.56792760598e-19,5.44481142945e-16,2.38659136897e-09,3.2749949419e-09,1.13083424569e-10,3.84911072615e-05,1.92034823915e-13,3.24383922501e-11,5.82860286849e-18,0.99994623661,8.78619944486e-24,2.81600120311e-19,1.31113155888e-08,1.19035868402e-12,3.71509613071e-22,9.73734642722e-14,1.28876842195e-14,4.85149058704e-08,1.35145340014e-13,3.62463637786e-22,3.37122669884e-18,3.68550097107e-08,8.32487330626e-06,3.10642539469e-10,2.59007746599e-20,1.02610363228e-06,8.90891960897e-12,1.67075839383e-13,1.45812979468e-08,9.62131087556e-15,1.42754917994e-14,4.20061103956e-11,1.01415720266e-09,1.17587001778e-18,3.90354008882e-13
668,6.96970051117e-11,8.82235582332e-13,2.78272602317e-35,7.0037312948e-27,2.77767982226e-11,3.59432453661e-26,1.29969066299e-16,4.48721870208e-13,1.53668988341e-14,0.999915957451,1.9597135043e-22,3.33247015052e-12,3.6475225001e-15,2.50282693876e-12,8.83088592103e-18,6.5877077574e-20,8.44091201828e-16,1.08292613734e-21,1.62211226544e-17,9.74795500667e-15,8.40222273837e-05,2.43281710155e-29,3.81103846685e-23,1.01000083297e-10,1.3587072336e-15,4.09825256192e-22,1.80885159744e-17,1.84278476042e-31,4.44853339034e-19,1.48616645525e-19,8.75040566146e-33,1.09366492608e-23,7.0034941743e-26,3.30395815458e-16,3.6709277983e-32,7.81546454026e-19,3.87268304333e-28,4.03748588111e-15,4.02153218495e-14,7.03181133476e-20,3.8655965841e-29,9.39998435362e-21,1.24930253908e-34,2.00326544203e-22,1.53649951406e-25,4.19764073469e-26,3.1888705969e-17,9.65382287998e-13,2.61646704303e-10,3.97342907403e-18,3.52458492814e-28,7.2742857604e-20,2.81371200499e-21,2.28199311756e-17,6.8423544608e-11,6.00918926921e-21,4.40746117187e-23,1.28239229794e-27,4.70140471714e-33,2.30087256378e-18,1.34980407691e-18,6.32688817589e-26,5.1290051202e-20,5.27475630808e-24,1.99495813628e-17,1.69445371363e-12,2.61436232518e-32,5.66034854356e-31,6.19667217338e-23,1.27656260279e-30,4.02604288951e-15,9.60322545158e-17,3.40488850731e-22,7.80259794534e-26,1.877423772e-10,8.9979327726e-22,1.77222982389e-23,4.27241981813e-27,1.01882545911e-14,6.44495809717e-19,1.57589760685e-10,1.35197564353e-30,3.57255037325e-25,3.84457278616e-26,8.66329085712e-17,9.22468923987e-19,1.53292981493e-23,8.41368676816e-30,2.12651372155e-19,3.22338865241e-22,1.95764429297e-29,7.71481165236e-19,3.30759454114e-13,1.73758848022e-14,1.24803043365e-27,2.6517766405e-25,8.05586913453e-26,1.5566408586e-25,2.55302268338e-16
670,0.00433714408427,2.3678985599e-05,0.0120837874711,0.631527602673,6.15725912212e-06,1.01914429251e-05,0.000772062106989,0.000315200246405,0.000733808090445,2.85597343463e-06,0.000747189391404,6.68711290928e-05,0.0214600339532,4.92300569022e-05,1.12259076559e-05,4.45991245215e-05,0.000402643519919,0.0123834367841,0.000729303923436,0.00881866831332,9.62230042205e-05,9.26188658923e-05,1.1111736967e-05,1.8676981199e-05,0.000282352702925,0.00093808141537,0.000170398154296,0.00231929752044,6.6320237238e-05,3.42333150911e-05,0.000692452304065,0.00100342533551,0.0058150482364,1.55639881996e-05,0.000764077296481,3.54633739335e-05,0.000460591283627,0.000272316246992,0.000239863074967,0.00710759591311,0.00559354620054,0.00559444259852,0.000329840666382,0.000552482437342,0.00124501693062,0.0086970962584,0.000122225785162,0.000365086423699,0.000340443395544,0.000452248146757,0.0146919162944,1.68615370058e-05,0.00427301088348,0.000328096968587,0.000198706926312,0.000720177951735,3.38815129908e-06,0.00181286118459,0.0165345147252,0.000346242159139,0.0120059764013,7.4194795161e-05,0.00176437967457,6.3808329287e-05,3.21517727571e-05,0.00812228675932,0.000842965499032,0.000135409718496,0.00785093940794,0.00933548249304,3.70115449186e-05,1.41722948683e-05,8.55365306052e-06,0.00136413262226,3.42883527082e-06,0.00034922111081,0.00381632661447,0.000100789307908,9.36883736813e-07,0.000607669819146,8.03779767011e-06,0.0172804631293,0.000477112916997,9.44221974351e-05,0.000137480732519,0.046913806349,0.0346807949245,0.0138773526996,4.17333558289e-06,0.00267111486755,0.0020165592432,0.00915853306651,0.000120203534607,0.000408703112043,0.0371695756912,0.00234493869357,0.000779130263254,0.000417996809119,0.00773022510111
674,3.18296997648e-07,2.06291460358e-07,5.13543874092e-09,5.87572503719e-06,1.92724556314e-08,3.61336387869e-05,2.73698810815e-06,5.22422851645e-08,6.70138979331e-05,7.88800758045e-09,0.000134823450935,5.29401744664e-10,6.00355588176e-06,1.01045900536e-08,8.89528964763e-05,2.99058946496e-08,6.77575517329e-05,9.33606081333e-09,2.35663577541e-08,1.8885685904e-07,4.32635005154e-07,3.36068442266e-05,7.75432198452e-08,2.2688446677e-09,5.76149461473e-10,7.65510943523e-09,3.88270782423e-05,4.86239332531e-06,1.81220116247e-07,7.12266739811e-07,1.47333656386e-08,0.00046142435167,2.79583618976e-05,1.84890147636e-08,1.59568644449e-05,8.68240803698e-08,1.75253535417e-05,1.46460408246e-07,2.14771489482e-08,1.49814113115e-07,1.40046211072e-07,2.23004699365e-05,3.99448326789e-05,2.65001465216e-09,7.06486673607e-07,3.3756979974e-05,0.000452069973107,1.12121236739e-08,9.3014250524e-08,3.07928502252e-07,0.000706438207999,0.0703573673964,2.12381507936e-08,0.000155128756887,1.73083790855e-07,0.000381004356313,0.0031729824841,2.33075087008e-10,3.10417618721e-07,3.3315161545e-06,8.30214008651e-10,2.87345045535e-08,1.99091143571e-09,3.38449012816e-06,0.00551632838324,1.54409704578e-07,7.56486906539e-06,6.52651266364e-10,5.41281915503e-05,6.19666980128e-06,5.0232458193e-09,1.19369287788e-08,1.78784671334e-06,3.04143421559e-09,0.000546535942703,2.65176440735e-05,2.82629541992e-09,6.10344250163e-05,0.00430330494419,8.77808759014e-08,1.30809405618e-06,2.44571606345e-06,2.99475541397e-05,0.909249067307,0.00375835248269,6.18085449489e-09,3.31887717309e-09,2.03438936808e-08,1.3991072592e-05,6.9006098613e-09,1.26493096104e-05,1.15425018521e-06,4.41904646209e-08,2.36322807723e-06,4.18565505242e-05,1.49429709495e-07,9.24866128127e-10,2.10914840864e-05,2.38950178755e-07
679,2.89004759679e-07,5.03485607624e-05,9.59212635536e-13,1.5321409419e-10,7.37014431706e-08,5.26831286152e-07,1.86852713857e-10,4.76155776141e-07,1.68063415913e-05,1.08617875583e-07,2.69856066382e-08,1.76939224161e-07,0.00050025928067,1.1985061974e-06,6.64774006509e-07,3.42421913047e-09,8.8136141585e-07,2.39327988538e-07,8.54724971355e-12,8.90028317713e-09,2.22941576311e-08,6.01800442812e-10,7.59149340612e-11,1.14894628533e-10,2.84508245955e-12,5.75087590396e-12,0.992790699005,6.83546019786e-08,1.34584254852e-09,8.73510118404e-12,3.90913904437e-14,4.17701206956e-09,1.16502063552e-09,3.01974245609e-09,4.48547188975e-12,7.80502218412e-10,2.5644992796e-09,1.28122774612e-08,3.35704264387e-08,9.93831475449e-11,4.64402865122e-12,0.00456945970654,2.07351469328e-08,6.68596358833e-11,3.23043636286e-09,3.11041570278e-09,6.71053612677e-06,7.88312081568e-06,0.00161278806627,4.34610547018e-06,4.34668745442e-09,5.1920687838e-07,2.56808241339e-09,1.3974092326e-05,4.35161702228e-08,1.97139193858e-09,2.77034985174e-07,3.80834114244e-11,5.00617591825e-09,7.1078829933e-06,6.60693201537e-12,1.97918868794e-11,4.4244591324e-10,3.12024280902e-06,1.68955054392e-08,8.3799456263e-09,3.90699668174e-08,3.63963963135e-11,1.20572452023e-09,5.95589577657e-10,2.68020050598e-09,7.08891093382e-07,3.62990647318e-07,6.75565636418e-12,2.24529276238e-06,0.000347797060385,9.08634447683e-08,1.26794930111e-08,7.74593809183e-06,5.02928358681e-11,8.3590379063e-08,3.9570109342e-12,3.58409941725e-08,1.91945437109e-05,4.22556894364e-07,9.87965108834e-07,3.53107924844e-11,7.80617995133e-07,1.59228238772e-05,1.27277900219e-07,3.81236014979e-11,2.74953428914e-08,4.91156504356e-10,1.1867536287e-08,2.25312646762e-06,1.20810727822e-05,2.68994765698e-12,1.76655123862e-09,5.12309803469e-08
683,3.27369659159e-11,1.20034178153e-08,4.04242382501e-06,2.55836845042e-08,4.87612350497e-09,5.03039316868e-08,4.33055390658e-07,1.12556239884e-08,8.14143752415e-11,3.63461066799e-10,9.07115094151e-09,1.03309876209e-08,1.39817310507e-10,7.53032391998e-09,7.95222732108e-09,5.74405421503e-05,3.77820080777e-10,1.07913367131e-09,1.76848175215e-06,1.42172453366e-07,6.38244923579e-09,1.80656461453e-05,7.09086307324e-05,9.51185867848e-08,4.2030649638e-05,5.30353054273e-06,4.4005458999e-11,2.34434271995e-09,0.0077313836664,0.0205522794276,0.971021473408,1.04810493617e-09,7.12807519676e-08,3.38931815946e-09,0.000269759795628,2.20262119655e-09,1.93200344256e-06,1.48132897948e-07,2.34702817181e-08,1.41321982028e-06,9.57249267231e-06,6.70834752765e-13,1.87488751635e-07,7.3789652788e-07,4.26051444125e-10,6.04645933322e-09,1.02668851198e-09,1.43258349627e-10,2.04284131278e-10,2.96997360039e-08,1.87225923654e-09,4.51097409426e-10,1.73328749042e-06,8.72142802422e-09,7.80167097592e-10,1.91295816876e-06,4.35715534763e-08,5.17195360317e-07,1.39380706976e-09,6.45834552504e-10,1.97001193136e-09,2.03656416176e-08,1.37481481488e-06,2.32848815784e-08,1.85927095941e-08,1.19828855172e-10,6.33434581232e-07,9.82420606306e-05,2.51527467299e-06,6.66634732625e-05,1.81338532457e-06,1.81042780767e-09,2.85531331912e-08,1.2183232684e-05,2.72364023696e-11,9.16558604187e-13,2.05143235732e-09,3.22556275023e-07,3.32025552885e-11,6.76053105053e-07,2.54077803241e-09,9.67163305177e-06,7.74545227955e-09,5.78365827453e-11,1.32199051706e-09,1.67814864227e-08,3.25445938643e-07,2.5242643531e-08,7.60298601854e-10,1.10039666268e-09,4.39879812575e-08,7.25483761954e-09,5.31825392613e-08,7.88285081654e-09,4.3104873837e-11,8.84770534615e-10,7.86862256064e-06,4.06050582047e-10,3.85937619285e-06
686,2.84203386945e-19,3.86638975209e-17,4.83249402504e-17,5.9242183916e-24,1.34919303859e-17,1.41433433853e-08,1.95188721956e-12,5.26237616037e-14,3.02254991869e-11,9.54517108393e-15,3.99305029447e-17,6.3219066348e-16,3.95274108177e-15,3.61738362788e-13,3.0825799812e-12,3.01103136565e-14,3.53980445332e-18,1.37833608396e-16,1.48859888903e-15,4.88369869718e-13,5.60500975799e-21,7.70899243675e-19,1.04921568836e-15,1.21637310764e-23,2.17761286366e-15,3.96863260199e-24,1.02220640841e-08,1.40472070118e-19,1.67844484513e-13,3.81941729805e-19,2.26072564227e-15,6.17815423792e-21,1.08648070671e-22,6.10608960056e-19,4.42373087218e-14,2.4876616507e-15,1.34428327844e-11,1.06525870414e-15,1.72138556579e-15,4.99816362558e-22,1.12887776062e-15,1.9111718209e-16,6.66815935801e-10,1.25988228097e-12,1.49737878506e-18,3.27813304117e-14,4.55507037583e-20,2.02729139032e-10,2.33459525854e-14,8.02655739183e-13,7.0995267954e-19,8.68801363126e-18,3.33269124923e-18,1.46242352824e-19,2.79691556143e-19,1.74215563784e-22,5.53300820569e-16,1.01854143573e-16,1.6302034592e-12,2.65925973508e-06,2.50302212568e-25,2.41833687441e-15,9.10508557951e-21,0.999603927135,8.82765391958e-19,2.57246127554e-22,5.61859424004e-13,2.5750422239e-08,3.05972282169e-16,3.73887032445e-11,1.26952493453e-14,8.66222617333e-05,6.62006727215e-10,1.88664604772e-11,3.65360506686e-18,9.48939117179e-18,2.07557780099e-13,4.45516713798e-12,1.87597819945e-07,8.09409606445e-20,4.36986523356e-11,4.80345535332e-17,0.000306603935314,6.16700866094e-16,6.08964715134e-14,2.25073296959e-17,1.47535665221e-18,2.73044448162e-10,6.62426563323e-16,1.73829827265e-15,1.87377028702e-16,1.75355969684e-19,5.3707212458e-15,2.52440488944e-18,1.35216626307e-13,5.24872896882e-12,4.66726031362e-18,7.74810628594e-21,1.39160940379e-21
687,8.46744569571e-06,3.45468919249e-07,4.68578509327e-09,3.42640227302e-09,1.03265362927e-09,4.07324947105e-08,1.67730122484e-05,0.00151026737876,2.32870524997e-06,2.50578686973e-05,1.14270456208e-07,0.000817090447526,0.00121874141041,0.294226229191,5.50966469746e-05,9.58935615358e-08,2.64019064389e-08,0.22371815145,4.3597920012e-05,0.00224978546612,5.0970720622e-06,1.14446521704e-10,2.58311549928e-09,4.0094572995e-08,2.19446665142e-05,4.24111523678e-10,0.00034136584145,1.38975175812e-09,5.88117700318e-07,2.94415891666e-09,9.11905786438e-08,1.21382522089e-11,2.14014181377e-10,1.16516019943e-07,2.95359951774e-11,3.28904370406e-08,2.72389932832e-09,4.13008099942e-10,1.55584867212e-09,1.24947233116e-10,1.1731735583e-09,0.000136761169415,5.78401423978e-11,9.12470477488e-06,1.90876335182e-07,4.54227944147e-08,2.25047600111e-07,0.0179897472262,0.450818508863,0.00173672288656,9.87045822853e-08,5.52388745856e-10,5.23337730556e-05,9.39229794312e-05,6.54002815281e-06,1.17718412795e-08,9.97294513638e-09,1.3458239323e-07,9.81728547345e-08,5.87433032706e-06,3.82668667953e-06,7.11484648974e-09,3.5602574826e-06,7.84649182606e-06,4.78746986499e-10,6.02764259838e-07,7.86147502652e-09,2.85565149305e-09,4.72941849239e-07,1.8451712549e-06,4.90213324156e-06,0.000264804868493,2.64853555754e-10,1.00835914054e-05,3.63589464314e-07,2.36024263245e-07,8.53335222928e-06,5.08861539572e-08,2.22078526235e-07,8.11875295881e-08,4.38605675299e-05,5.04244255239e-08,5.58092438041e-07,6.66005961492e-09,7.5379413822e-10,6.31656002952e-05,0.00196533184499,1.75304691652e-07,3.3502363106e-09,1.23534448448e-06,9.51914991276e-10,0.00230052950792,1.59842657013e-05,1.13492951641e-05,1.87188834389e-06,6.78862052155e-05,2.41632022835e-07,2.74568368042e-08,0.000108448744868
